Country,Year,Value
Armenia,2015,0
Armenia,2018,0
Armenia,2019,0
Armenia,2020,0
Armenia,2014,8.997
Armenia,2015,30.355
Armenia,2016,59.492
Armenia,2017,89.762
Armenia,2018,129.517
Armenia,2019,186.767
Armenia,2020,276.688
Armenia,2014,0
Armenia,2018,0
Croatia,2014,50330.23
Croatia,2015,57230.3
Croatia,2016,62693.787
Croatia,2017,70848.631
Croatia,2018,71717.48
Croatia,2019,82821.22
Croatia,2020,85316.008
Croatia,2014,509.31
Croatia,2015,691.177
Croatia,2016,1499.541
Croatia,2017,527.662
Croatia,2018,819.089
Croatia,2019,37.21
Croatia,2020,35.423
Croatia,2014,80.816
Croatia,2015,98.855
Croatia,2016,209.184
Croatia,2017,84.16
Croatia,2018,126.614
Croatia,2019,5.596
Croatia,2020,5.77
Dominican Republic,2016,728
Dominican Republic,2017,608.598
Dominican Republic,2018,13041.27
Dominican Republic,2019,31247.398
Dominican Republic,2020,44979.182
Dominican Republic,2017,0
Dominican Republic,2017,0
Dominican Republic,2018,7969.28
Dominican Republic,2019,17668.415
Dominican Republic,2020,29707.35
Dominican Republic,2017,0
Dominican Republic,2016,15.587
Dominican Republic,2017,12.601
Dominican Republic,2018,259.393
Dominican Republic,2019,590.018
Dominican Republic,2020,771.17
Dominican Republic,2014,5393.441
Dominican Republic,2016,7247.881
Dominican Republic,2017,9055.362
Dominican Republic,2018,11014.441
Dominican Republic,2019,10590.163
Dominican Republic,2020,10933.332
Dominican Republic,2017,0
Dominican Republic,2018,70.634
Dominican Republic,2019,115.571
Dominican Republic,2020,103.919
Lithuania,2010,640.039
Lithuania,2011,664.132
Lithuania,2012,808.116
Lithuania,2013,903.398
Lithuania,2014,1049.646
Lithuania,2015,1087.01
Lithuania,2016,1371.734
Lithuania,2017,1700.209
Lithuania,2018,1772.185
Lithuania,2019,3311.794
Lithuania,2020,3830.946
Lithuania,2010,0
Lithuania,2011,0
Lithuania,2012,0
Lithuania,2013,0
Lithuania,2014,0
Lithuania,2015,0
Lithuania,2016,0
Lithuania,2017,0
Lithuania,2018,0
Lithuania,2019,0
Lithuania,2020,0
Lithuania,2010,419.918
Lithuania,2011,453.234
Lithuania,2012,554.695
Lithuania,2013,638.966
Lithuania,2014,731.999
Lithuania,2015,878.96
Lithuania,2016,957.802
Lithuania,2017,1143.096
Lithuania,2018,1229.843
Lithuania,2019,591.696
Lithuania,2020,648.28
Lithuania,2010,0
Lithuania,2011,0
Lithuania,2012,0
Lithuania,2013,0
Lithuania,2014,0
Lithuania,2015,0
Lithuania,2016,0
Lithuania,2017,0
Lithuania,2018,0
Lithuania,2019,0
Lithuania,2010,855.221
Lithuania,2011,859.32
Lithuania,2012,1066.228
Lithuania,2013,1245.876
Lithuania,2014,1274.376
Lithuania,2015,1183.428
Lithuania,2016,1445.944
Lithuania,2017,2039.06
Lithuania,2018,2029.152
Lithuania,2019,3720.47
Lithuania,2020,4700.953
Lithuania,2010,0
Lithuania,2011,0
Lithuania,2012,0
Lithuania,2013,0
Lithuania,2014,0
Lithuania,2015,0
Lithuania,2016,0
Lithuania,2017,0
Lithuania,2018,0
Lithuania,2019,0
Lithuania,2020,0
Lithuania,2010,0
Lithuania,2011,0
Lithuania,2012,0
Lithuania,2013,0
Lithuania,2014,0
Lithuania,2015,0
Lithuania,2016,0
Lithuania,2017,0
Lithuania,2018,0
Lithuania,2019,0
Lithuania,2020,0
Malawi,2014,19773
Malawi,2015,22500
Malawi,2016,21835.596
Malawi,2017,28829.94
Malawi,2018,452.54
Malawi,2019,744.832
Malawi,2020,8034.641
Malawi,2016,0
Malawi,2016,0
Malawi,2017,0
Malawi,2018,0
Malawi,2019,0
Malawi,2016,0
Malawi,2017,0
Malawi,2018,0
Malawi,2019,0
Malawi,2016,0
Malawi,2014,121.823
Malawi,2015,114.913
Malawi,2016,161.712
Malawi,2017,225.813
Malawi,2018,321.885
Malawi,2019,294.759
Malawi,2020,388.964
Malawi,2016,0
Malawi,2017,0
Malawi,2018,0
Malawi,2019,0
Papua New Guinea,2013,228
Papua New Guinea,2017,1740.908
Papua New Guinea,2018,1521.854
Papua New Guinea,2013,0
Papua New Guinea,2013,396.341
Papua New Guinea,2017,499.844
Papua New Guinea,2018,474.502
Zambia,2010,123
Zambia,2011,209
Zambia,2012,362
Zambia,2013,425
Zambia,2014,474
Zambia,2015,494
Zambia,2016,560
Zambia,2017,391
Zambia,2018,542
Zambia,2019,520
Zambia,2010,734
Zambia,2011,821
Zambia,2012,908
Zambia,2013,1000
Zambia,2014,1072
Zambia,2015,1321
Zambia,2016,1450
Zambia,2017,1499
Zambia,2018,2234
Zambia,2019,2075
Zambia,2010,456
Zambia,2011,319
Zambia,2012,458
Zambia,2013,636
Zambia,2014,611
Zambia,2015,977
Zambia,2016,760
Zambia,2017,1093
Zambia,2018,2065
Zambia,2019,2139
Zambia,2010,120
Zambia,2011,155.078
Zambia,2012,189.515
Zambia,2013,213.43
Zambia,2014,264.006
Zambia,2015,123.406
Zambia,2016,165.121
Zambia,2017,141.532
Zambia,2018,144.547
Zambia,2019,132.247
Armenia,2014,130.306
Armenia,2015,79.041
Armenia,2016,182.841
Armenia,2017,950.687
Armenia,2018,2202.711
Armenia,2019,3185.38
Armenia,2020,4402.301
Armenia,2014,6350.01
Armenia,2015,7206.455
Armenia,2016,16996.182
Armenia,2017,31715.894
Armenia,2018,54628.959
Armenia,2019,83291.62
Armenia,2020,103222.338
Armenia,2014,0
Armenia,2015,0
Armenia,2016,0
Armenia,2017,0
Armenia,2018,0
Armenia,2019,0
Armenia,2020,0
Armenia,2014,0
Armenia,2018,0
Croatia,2014,7986.254
Croatia,2015,8185.345
Croatia,2016,8745.689
Croatia,2017,11300.103
Croatia,2018,11086.003
Croatia,2019,12454.486
Croatia,2020,13897.29
Croatia,2019,0.003
Dominican Republic,2014,239233.107
Dominican Republic,2016,338521
Dominican Republic,2017,437367.628
Dominican Republic,2018,553764.259
Dominican Republic,2019,560856.066
Dominican Republic,2020,637696.435
Dominican Republic,2017,0
Lithuania,2010,0
Lithuania,2011,0
Lithuania,2012,0
Lithuania,2013,0
Lithuania,2014,0
Lithuania,2015,0
Lithuania,2016,0
Lithuania,2017,0
Lithuania,2018,0
Lithuania,2019,0
Lithuania,2020,0
Lithuania,2010,31.697
Lithuania,2011,19.499
Lithuania,2012,28.252
Lithuania,2013,34.473
Lithuania,2014,27.953
Lithuania,2015,34.99
Lithuania,2016,73.458
Lithuania,2017,80.463
Lithuania,2018,60.754
Lithuania,2019,39.679
Lithuania,2020,50.95
Lithuania,2010,561.91
Lithuania,2011,452.989
Lithuania,2012,640.407
Lithuania,2013,781.839
Lithuania,2014,887.607
Lithuania,2015,891.417
Lithuania,2016,1109.487
Lithuania,2017,1633.42
Lithuania,2018,1587.676
Lithuania,2019,3348.526
Lithuania,2020,4162.371
Papua New Guinea,2013,0
Papua New Guinea,2013,0
Papua New Guinea,2013,0
Papua New Guinea,2013,0
Zambia,2010,0
Zambia,2011,159
Zambia,2012,264
Zambia,2013,245
Zambia,2014,259
Zambia,2015,463
Zambia,2016,475
Zambia,2017,444
Zambia,2018,213
Zambia,2019,17
Ghana,2014,70.389
Ghana,2015,572.5
Ghana,2016,121.411
Ghana,2017,134.488
Ghana,2018,276.708
Ghana,2019,411.58
Ghana,2020,361.425
Ghana,2014,21.996
Ghana,2015,150.88
Ghana,2016,28.906
Ghana,2017,30.457
Ghana,2018,57.408
Ghana,2019,74.377
Ghana,2020,62.745
Ghana,2016,1537.871
Ghana,2017,1530.615
Ghana,2018,335.836
Ghana,2019,160.646
Ghana,2020,821.792
Ghana,2016,366.142
Ghana,2017,346.63
Ghana,2018,69.675
Ghana,2019,29.03
Ghana,2020,142.667
Ghana,2014,2511.119
Ghana,2015,3827.85
Ghana,2016,4655.086
Ghana,2017,7669.186
Ghana,2018,8996.609
Ghana,2019,14121.26
Ghana,2020,17001.207
Ghana,2017,338.987
Ghana,2018,641.596
Ghana,2019,63.54
Ghana,2020,394.573
Guyana,2016,908.072
Guyana,2017,1058.02
Guyana,2018,1918.281
Guyana,2019,3207.904
Guyana,2020,2845.951
Guyana,2015,1.352
Guyana,2016,1.512
Guyana,2017,1.416
Guyana,2018,1.325
Guyana,2019,1.262
Guyana,2020,1.186
Guyana,2015,4.366
Guyana,2016,4.338
Guyana,2017,4.962
Guyana,2018,4.582
Guyana,2019,0
Guyana,2020,0
Ghana,2014,1884.501
Ghana,2018,7536.737
Ghana,2019,13554.36
Ghana,2014,588.888
Ghana,2018,1563.638
Ghana,2019,2449.421
Malaysia,2012,64.4
Malaysia,2013,299.8
Malaysia,2014,716.1
Malaysia,2015,1172
Malaysia,2016,1515
Malaysia,2017,2232
Malaysia,2018,2680
Malaysia,2019,3500
Malaysia,2020,4750
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Guyana,2016,0
Guyana,2020,0
Guyana,2015,10.596
Guyana,2016,8.103
Guyana,2017,41.842
Guyana,2018,49.044
Guyana,2019,65.419
Guyana,2020,81.098
Guyana,2015,0
Guyana,2016,0
Guyana,2017,0
Guyana,2018,0
Guyana,2019,0
Guyana,2020,0
Guyana,2016,0
Guyana,2020,0
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2015,516.3
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2015,0
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2015,120.294
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2015,0
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Guyana,2016,0
Guyana,2020,0
Guyana,2015,45.073
Guyana,2016,51.153
Guyana,2017,55.776
Guyana,2018,56.3
Guyana,2019,53.236
Guyana,2020,52.234
Malaysia,2015,0
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Ghana,2014,195.812
Ghana,2018,302.878
Ghana,2019,102.445
Ghana,2017,1496.864
Ghana,2018,3092.491
Ghana,2019,351.61
Ghana,2020,2272.82
Guyana,2015,2187.992
Guyana,2016,1673.255
Guyana,2017,8640.298
Guyana,2018,10225.629
Guyana,2019,13639.78
Guyana,2020,16908.978
Malaysia,2015,30.918
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Guyana,2015,0
Guyana,2016,0
Guyana,2017,0
Guyana,2018,0
Guyana,2019,0
Guyana,2020,0
Guyana,2015,0
Guyana,2016,0
Guyana,2017,0
Guyana,2018,0
Guyana,2019,0
Guyana,2020,0
Malaysia,2015,0
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Ghana,2014,784.7
Ghana,2015,1008.816
Ghana,2016,1108.301
Ghana,2017,1736.8
Ghana,2018,1866.516
Ghana,2019,2551.866
Ghana,2020,2951.496
Ghana,2014,70.389
Ghana,2015,572.5
Guyana,2015,6626.91
Guyana,2016,6879.183
Guyana,2017,8415.14
Guyana,2018,8295.384
Guyana,2019,7533.094
Guyana,2020,6379.026
Guyana,2016,0
Guyana,2020,0
Malaysia,2015,36.929
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2015,3.868
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Guyana,2015,13045.507
Guyana,2016,13428.823
Guyana,2017,12715.105
Guyana,2018,13604.92
Guyana,2019,13890.125
Guyana,2020,14426.664
Malaysia,2015,0
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Guyana,2015,9307.504
Guyana,2016,10563.15
Guyana,2017,11517.822
Guyana,2018,11738.63
Guyana,2019,11099.735
Guyana,2020,10890.8
Guyana,2016,0
Guyana,2020,0
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Ghana,2014,626.619
Ghana,2018,1459.872
Ghana,2019,566.9
Ghana,2014,806.696
Ghana,2015,1231.317
Ghana,2016,1617.291
Ghana,2017,2496.36
Ghana,2018,2699.918
Ghana,2019,3137.731
Ghana,2020,3822.679
Ghana,2014,21.996
Ghana,2015,150.88
Guyana,2015,44.201
Guyana,2016,39.928
Guyana,2017,7.361
Guyana,2018,0
Guyana,2019,0
Guyana,2020,0
Guyana,2015,901.639
Guyana,2016,895.836
Guyana,2017,1024.75
Guyana,2018,955.253
Guyana,2019,0
Guyana,2020,0
Guyana,2016,4.397
Guyana,2017,5.124
Guyana,2018,9.2
Guyana,2019,15.386
Guyana,2020,13.65
Malaysia,2015,0
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Guyana,2015,2680.594
Guyana,2016,3683.968
Guyana,2017,3102.686
Guyana,2018,3443.246
Guyana,2019,3566.641
Guyana,2020,4511.774
Guyana,2016,0
Guyana,2020,0
Guyana,2015,0
Guyana,2016,0
Guyana,2017,0
Guyana,2018,0
Guyana,2019,0
Guyana,2020,0
Guyana,2016,0
Guyana,2020,0
Malaysia,2015,0
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2015,0
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Ghana,2014,2581.508
Ghana,2015,4672.108
Ghana,2016,6792.946
Ghana,2017,11023.178
Ghana,2018,13013.607
Ghana,2019,17363.26
Ghana,2020,22019.398
Guyana,2016,908.072
Guyana,2017,1058.02
Guyana,2018,1918.281
Guyana,2019,3207.904
Guyana,2020,2845.951
Guyana,2010,133.923
Guyana,2011,147.863
Guyana,2012,169.418
Guyana,2013,194.836
Guyana,2014,200.992
Guyana,2015,220.026
Guyana,2016,227.666
Guyana,2017,244.854
Guyana,2018,298.052
Guyana,2019,337.303
Guyana,2020,366.765
Guyana,2015,12.981
Guyana,2016,17.84
Guyana,2017,15.025
Guyana,2018,16.514
Guyana,2019,17.106
Guyana,2020,21.639
Guyana,2016,4.397
Guyana,2017,5.124
Guyana,2018,9.2
Guyana,2019,15.386
Guyana,2020,13.65
Guyana,2015,0
Guyana,2016,0
Guyana,2017,0
Guyana,2018,0
Guyana,2019,0
Guyana,2020,0
Guyana,2016,0
Guyana,2020,0
Malaysia,2015,0
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2015,0
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2015,132.7
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2015,16.6
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Guyana,2015,9127.562
Guyana,2016,8245.067
Guyana,2017,1520.001
Guyana,2018,0
Guyana,2019,0
Guyana,2020,0
Guyana,2015,63.174
Guyana,2016,65.031
Guyana,2017,61.574
Guyana,2018,65.251
Guyana,2019,66.619
Guyana,2020,69.193
Guyana,2015,279.247
Guyana,2016,312.137
Guyana,2017,292.475
Guyana,2018,276.208
Guyana,2019,263.072
Guyana,2020,247.302
Guyana,2015,32.092
Guyana,2016,33.313
Guyana,2017,40.751
Guyana,2018,39.786
Guyana,2019,36.13
Guyana,2020,30.595
Guyana,2010,27253.29
Guyana,2011,30127.04
Guyana,2012,34603.6
Guyana,2013,40184.98
Guyana,2014,41504.75
Guyana,2015,45435.342
Guyana,2016,47012.983
Guyana,2017,50562.421
Guyana,2018,62143.9
Guyana,2019,70327.644
Guyana,2020,76470.58
Guyana,2015,0
Guyana,2016,0
Guyana,2017,0
Guyana,2018,0
Guyana,2019,0
Guyana,2020,0
Malaysia,2015,158.5
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2012,21.058
Malaysia,2013,91.361
Malaysia,2014,204.893
Malaysia,2015,273.066
Malaysia,2016,337.717
Malaysia,2017,549.483
Malaysia,2018,647.578
Malaysia,2019,855.223
Malaysia,2020,1183.653
Malaysia,2015,0
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Malaysia,2015,0
Malaysia,2016,
Malaysia,2017,
Malaysia,2018,
Malaysia,2019,
Malaysia,2020,
Tanzania,2014,422.953
Tanzania,2015,432.708
Tanzania,2016,360.368
Tanzania,2017,383.517
Panama,2016,8.3
Panama,2016,296.6
Uruguay,2016,1249.556
Uruguay,2017,938.763
Uruguay,2018,1236.554
Uruguay,2019,2294.479
Uruguay,2020,2348.843
Tanzania,2014,659.684
Tanzania,2015,901.605
Tanzania,2016,1070.901
Tanzania,2017,1031.044
Panama,2016,0
Tanzania,2014,320094
Tanzania,2015,146198.542
Tanzania,2016,152903.3
Tanzania,2017,171780
Uruguay,2016,0
Uruguay,2017,0
Uruguay,2018,0
Uruguay,2019,0
Uruguay,2020,0
Tanzania,2013,4714088
Tanzania,2014,6711300
Tanzania,2015,8840235.944
Tanzania,2016,9026510.48
Tanzania,2017,9911402.232
Tanzania,2013,1777.809
Tanzania,2014,713.92
Tanzania,2015,11.838
Tanzania,2016,6.422
Tanzania,2017,49.831
Tanzania,2015,1891034.024
Tanzania,2016,2218429.02
Uruguay,2016,239713
Uruguay,2017,337515.47
Uruguay,2018,330017
Uruguay,2019,293309.021
Uruguay,2020,386317
Uruguay,2016,0
Uruguay,2017,0
Uruguay,2018,0
Uruguay,2019,0
Uruguay,2020,0
Uganda,2016,1588.927
Tanzania,2014,185.478
Tanzania,2015,68.046
Tanzania,2016,70.377
Tanzania,2017,77.029
Panama,2016,134.2
Uganda,2016,0.481
Tanzania,2013,2986.303
Tanzania,2014,3888.85
Tanzania,2015,4114.57
Tanzania,2016,4154.666
Tanzania,2017,4444.435
Tanzania,2013,971.646
Tanzania,2014,425.512
Tanzania,2015,896.325
Tanzania,2016,1032.104
Tanzania,2017,1264.767
Tanzania,2014,729924
Tanzania,2015,929681.698
Tanzania,2016,782942.89
Tanzania,2017,855270
Tanzania,2015,880.157
Tanzania,2016,1021.085
Panama,2016,0
Singapore,2013,9307.027
Singapore,2014,9758.006
Singapore,2015,10159
Singapore,2016,11211.552
Singapore,2017,11545.646
Singapore,2018,12402.549
Singapore,2019,12876.436
Singapore,2020,13946.625
Uganda,2016,1617.883
Tanzania,2015,34737.166
Tanzania,2016,23940.342
Uruguay,2016,7231
Uruguay,2017,7080.82
Uruguay,2018,7800
Uruguay,2019,9417.659
Uruguay,2020,9159
Panama,2016,0
Uruguay,2016,0
Uruguay,2017,0
Uruguay,2018,0
Uruguay,2019,0
Uruguay,2020,0
Tanzania,2014,1138470
Tanzania,2015,1937116.806
Tanzania,2016,2326661.936
Tanzania,2017,2299300
Panama,2016,0
Tanzania,2014,1087.575
Tanzania,2015,1255.711
Tanzania,2016,1180.761
Tanzania,2017,1135.215
Panama,2016,0
Uruguay,2016,867.583
Uruguay,2017,1337.867
Uruguay,2018,1670.361
Uruguay,2019,2095.421
Uruguay,2020,2450.543
Panama,2016,376.5
Tanzania,2015,16.168
Tanzania,2016,11.019
Uganda,2016,28.956
Uganda,2016,5736820.986
Uruguay,2016,0
Uruguay,2017,0
Uruguay,2018,0
Uruguay,2019,0
Uruguay,2020,0
Panama,2016,0
Uruguay,2016,0
Uruguay,2017,0
Uruguay,2018,0
Uruguay,2019,0
Uruguay,2020,0
Singapore,2011,159255.468
Singapore,2012,187818.544
Singapore,2013,199670.737
Singapore,2014,208112.675
Singapore,2015,211578.23
Singapore,2016,226913.734
Singapore,2017,268449.309
Singapore,2018,285801.967
Singapore,2019,314528.11
Singapore,2020,348106.954
Panama,2016,2.5
Panama,2016,2.5
Panama,2016,0
Panama,2016,0
Uganda,2016,131.695
Panama,2016,2.5
Panama,2016,0
Uruguay,2016,30458
Uruguay,2017,31758.93
Uruguay,2018,48852
Uruguay,2019,79652.972
Uruguay,2020,60832
Tanzania,2013,2806396
Tanzania,2014,1232068
Tanzania,2015,25433.345
Tanzania,2016,13953.07
Tanzania,2017,111126.614
Uruguay,2016,0
Uruguay,2017,0
Uruguay,2018,0
Uruguay,2019,0
Uruguay,2020,0
Singapore,2011,207143.587
Singapore,2012,229795.988
Singapore,2013,252643.383
Singapore,2014,274979.277
Singapore,2015,299150.459
Singapore,2016,328185.333
Singapore,2017,358809.346
Singapore,2018,390062.524
Singapore,2019,423732.27
Singapore,2020,460232.204
Panama,2016,2.5
Panama,2016,0
Panama,2016,0
Panama,2016,0
Uruguay,2016,24951
Uruguay,2017,26070.2
Uruguay,2018,18301
Uruguay,2019,20026.709
Uruguay,2020,22966
Uruguay,2016,852.851
Uruguay,2017,906.348
Uruguay,2018,565.02
Uruguay,2019,536.391
Uruguay,2020,542.419
Uganda,2016,104547.054
Uruguay,2016,0
Uruguay,2017,0
Uruguay,2018,0
Uruguay,2019,0
Uruguay,2020,0
Uruguay,2016,36557
Uruguay,2017,27002.57
Uruguay,2018,40052
Uruguay,2019,85666.658
Uruguay,2020,99450
Uruguay,2016,0
Uruguay,2017,0
Uruguay,2018,0
Uruguay,2019,0
Uruguay,2020,0
Uruguay,2016,1041.086
Uruguay,2017,1104.121
Uruguay,2018,1508.243
Uruguay,2019,2133.409
Uruguay,2020,1436.75
Panama,2016,0
Panama,2016,0
Panama,2016,242.3
Panama,2016,242.3
Tanzania,2014,1876916
Tanzania,2015,2697919.806
Tanzania,2016,2565345.97
Tanzania,2017,2531610
Uruguay,2016,0
Uruguay,2017,0
Uruguay,2018,0
Uruguay,2019,0
Uruguay,2020,0
Uganda,2016,104.28
Uruguay,2016,0
Uruguay,2017,0
Uruguay,2018,0
Uruguay,2019,0
Uruguay,2020,0
Uruguay,2016,0
Uruguay,2017,0
Uruguay,2018,0
Uruguay,2019,0
Uruguay,2020,0
Tanzania,2013,1533811
Tanzania,2014,734339.7
Tanzania,2015,1925771.19
Tanzania,2016,2242369.36
Tanzania,2017,2820520
Uganda,2016,475485.922
Uruguay,2016,0
Uruguay,2017,0
Uruguay,2018,0
Uruguay,2019,0
Uruguay,2020,0
Panama,2016,134.2
Uganda,2016,5841368.04
Uganda,2016,1737.493
Singapore,2013,7355.589
Singapore,2014,7385.156
Singapore,2015,7185.091
Singapore,2016,7751.886
Singapore,2017,8638.071
Singapore,2018,9087.448
Singapore,2019,9557.925
Singapore,2020,10548.843
Uruguay,2016,0
Uruguay,2017,0
Uruguay,2018,0
Uruguay,2019,0
Uruguay,2020,0
Uruguay,2016,247.163
Uruguay,2017,246.17
Uruguay,2018,240.815
Uruguay,2019,252.241
Uruguay,2020,216.32
